Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
1776,828,2023-03-15 23:00:00,3311.0,Bill Payment
1777,874,2023-03-16 00:00:00,52.0,Loan Payment
1778,770,2023-03-16 01:00:00,1587.0,Loan Payment
1779,706,2023-03-16 02:00:00,4200.0,Bill Payment
1780,347,2023-03-16 03:00:00,4293.0,Purchase
1781,526,2023-03-16 04:00:00,394.0,Bill Payment
1782,304,2023-03-16 05:00:00,4924.0,Investment
1783,615,2023-03-16 06:00:00,3481.0,Investment
1784,245,2023-03-16 07:00:00,3587.0,Bill Payment
1785,757,2023-03-16 08:00:00,3248.0,Loan Payment
1786,824,2023-03-16 09:00:00,1706.0,Bill Payment
1787,780,2023-03-16 10:00:00,2144.0,Investment
1788,736,2023-03-16 11:00:00,3902.0,Bill Payment
1789,732,2023-03-16 12:00:00,2546.0,Purchase
1790,823,2023-03-16 13:00:00,4331.0,Bill Payment
1791,412,2023-03-16 14:00:00,2402.0,Loan Payment
1792,878,2023-03-16 15:00:00,4623.0,Purchase
1793,217,2023-03-16 16:00:00,3825.0,Investment
1794,516,2023-03-16 17:00:00,2483.0,Bill Payment
1795,474,2023-03-16 18:00:00,423.0,Loan Payment
1796,36,2023-03-16 19:00:00,2005.0,Loan Payment
1797,178,2023-03-16 20:00:00,13.0,Investment
1798,387,2023-03-16 21:00:00,187.0,Bill Payment
1799,769,2023-03-16 22:00:00,755.0,Loan Payment
1800,17,2023-03-16 23:00:00,4364.0,Purchase
1801,711,2023-03-17 00:00:00,661.0,Bill Payment
1802,830,2023-03-17 01:00:00,3899.0,Investment
1803,48,2023-03-17 02:00:00,3281.0,Purchase
1804,62,2023-03-17 03:00:00,2492.0,Bill Payment
1805,69,2023-03-17 04:00:00,299.0,Loan Payment
1806,659,2023-03-17 05:00:00,812.0,Investment
1807,871,2023-03-17 06:00:00,2540.0,Investment
1808,366,2023-03-17 07:00:00,243.0,Bill Payment
1809,162,2023-03-17 08:00:00,417.0,Investment
1810,739,2023-03-17 09:00:00,703.0,Purchase
1811,945,2023-03-17 10:00:00,1179.0,Bill Payment
1812,976,2023-03-17 11:00:00,4667.0,Purchase
1813,488,2023-03-17 12:00:00,2487.0,Investment
1814,431,2023-03-17 13:00:00,441.0,Investment
1815,999,2023-03-17 14:00:00,2554.0,Investment
1816,859,2023-03-17 15:00:00,992.0,Purchase
1817,489,2023-03-17 16:00:00,3170.0,Investment
1818,230,2023-03-17 17:00:00,3054.0,Bill Payment
1819,370,2023-03-17 18:00:00,3934.0,Loan Payment
1820,178,2023-03-17 19:00:00,2483.0,Bill Payment
1821,857,2023-03-17 20:00:00,4883.0,Loan Payment
1822,410,2023-03-17 21:00:00,4328.0,Investment
1823,568,2023-03-17 22:00:00,1698.0,Bill Payment
1824,590,2023-03-17 23:00:00,477.0,Purchase
1825,270,2023-03-18 00:00:00,2626.0,Loan Payment
1826,206,2023-03-18 01:00:00,1355.0,Purchase
1827,793,2023-03-18 02:00:00,2432.0,Loan Payment
1828,740,2023-03-18 03:00:00,4517.0,Investment
1829,900,2023-03-18 04:00:00,4731.0,Bill Payment
1830,751,2023-03-18 05:00:00,1021.0,Loan Payment
1831,975,2023-03-18 06:00:00,1687.0,Bill Payment
1832,800,2023-03-18 07:00:00,3707.0,Loan Payment
1833,82,2023-03-18 08:00:00,4907.0,Loan Payment
1834,846,2023-03-18 09:00:00,4076.0,Investment
1835,762,2023-03-18 10:00:00,2483.0,Loan Payment
1836,193,2023-03-18 11:00:00,2879.0,Purchase
1837,618,2023-03-18 12:00:00,4360.0,Loan Payment
1838,189,2023-03-18 13:00:00,1496.0,Loan Payment
1839,276,2023-03-18 14:00:00,3349.0,Loan Payment
1840,74,2023-03-18 15:00:00,1426.0,Investment
1841,10,2023-03-18 16:00:00,4867.0,Bill Payment
1842,635,2023-03-18 17:00:00,2856.0,Bill Payment
1843,216,2023-03-18 18:00:00,1367.0,Investment
1844,290,2023-03-18 19:00:00,4070.0,Purchase
1845,445,2023-03-18 20:00:00,4670.0,Purchase
1846,988,2023-03-18 21:00:00,1401.0,Investment
1847,923,2023-03-18 22:00:00,1588.0,Bill Payment
1848,552,2023-03-18 23:00:00,3759.0,Purchase
1849,193,2023-03-19 00:00:00,3635.0,Investment
1850,639,2023-03-19 01:00:00,2513.0,Bill Payment
1851,289,2023-03-19 02:00:00,3147.0,Purchase
1852,964,2023-03-19 03:00:00,2919.0,Purchase
1853,583,2023-03-19 04:00:00,2674.0,Investment
1854,649,2023-03-19 05:00:00,409.0,Bill Payment
1855,144,2023-03-19 06:00:00,4392.0,Purchase
1856,389,2023-03-19 07:00:00,3967.0,Investment
1857,866,2023-03-19 08:00:00,2243.0,Purchase
1858,892,2023-03-19 09:00:00,1549.0,Bill Payment
1859,407,2023-03-19 10:00:00,246.0,Loan Payment
1860,811,2023-03-19 11:00:00,4920.0,Purchase
1861,370,2023-03-19 12:00:00,937.0,Bill Payment
1862,857,2023-03-19 13:00:00,4519.0,Purchase
1863,441,2023-03-19 14:00:00,429.0,Loan Payment
1864,947,2023-03-19 15:00:00,4134.0,Loan Payment
1865,781,2023-03-19 16:00:00,2405.0,Purchase
1866,896,2023-03-19 17:00:00,670.0,Investment
1867,920,2023-03-19 18:00:00,2633.0,Purchase
1868,651,2023-03-19 19:00:00,3960.0,Bill Payment
1869,564,2023-03-19 20:00:00,459.0,Investment
1870,529,2023-03-19 21:00:00,389.0,Bill Payment
1871,677,2023-03-19 22:00:00,1260.0,Bill Payment
1872,13,2023-03-19 23:00:00,2469.0,Investment
1873,702,2023-03-20 00:00:00,3008.0,Loan Payment
1874,987,2023-03-20 01:00:00,4461.0,Bill Payment
1875,340,2023-03-20 02:00:00,2311.0,Purchase
1876,865,2023-03-20 03:00:00,736.0,Loan Payment
1877,874,2023-03-20 04:00:00,1477.0,Loan Payment
1878,864,2023-03-20 05:00:00,2738.0,Investment
1879,776,2023-03-20 06:00:00,3162.0,Purchase
1880,312,2023-03-20 07:00:00,3530.0,Purchase
1881,733,2023-03-20 08:00:00,4915.0,Loan Payment
1882,104,2023-03-20 09:00:00,3364.0,Bill Payment
1883,339,2023-03-20 10:00:00,425.0,Bill Payment
1884,198,2023-03-20 11:00:00,609.0,Purchase
1885,300,2023-03-20 12:00:00,3084.0,Loan Payment
1886,444,2023-03-20 13:00:00,4184.0,Loan Payment
1887,359,2023-03-20 14:00:00,1577.0,Loan Payment
1888,368,2023-03-20 15:00:00,1104.0,Investment
1889,169,2023-03-20 16:00:00,2953.0,Purchase
1890,149,2023-03-20 17:00:00,4163.0,Purchase
1891,761,2023-03-20 18:00:00,1457.0,Bill Payment
1892,768,2023-03-20 19:00:00,1502.0,Bill Payment
1893,982,2023-03-20 20:00:00,2681.0,Purchase
1894,42,2023-03-20 21:00:00,1468.0,Purchase
1895,202,2023-03-20 22:00:00,1218.0,Bill Payment
1896,970,2023-03-20 23:00:00,4944.0,Purchase
1897,244,2023-03-21 00:00:00,2222.0,Bill Payment
1898,669,2023-03-21 01:00:00,1364.0,Purchase
1899,464,2023-03-21 02:00:00,222.0,Investment
1900,449,2023-03-21 03:00:00,3904.0,Investment
1901,913,2023-03-21 04:00:00,4612.0,Loan Payment
1902,798,2023-03-21 05:00:00,2973.0,Purchase
1903,794,2023-03-21 06:00:00,2858.0,Bill Payment
1904,437,2023-03-21 07:00:00,3052.0,Purchase
1905,893,2023-03-21 08:00:00,3044.0,Purchase
1906,750,2023-03-21 09:00:00,1742.0,Loan Payment
1907,531,2023-03-21 10:00:00,3091.0,Bill Payment
1908,565,2023-03-21 11:00:00,1280.0,Purchase
1909,597,2023-03-21 12:00:00,4878.0,Bill Payment
1910,273,2023-03-21 13:00:00,1539.0,Purchase
1911,430,2023-03-21 14:00:00,1091.0,Loan Payment
1912,872,2023-03-21 15:00:00,3541.0,Bill Payment
1913,213,2023-03-21 16:00:00,1161.0,Purchase
1914,949,2023-03-21 17:00:00,1732.0,Investment
1915,873,2023-03-21 18:00:00,726.0,Bill Payment
1916,104,2023-03-21 19:00:00,2483.0,Loan Payment
1917,192,2023-03-21 20:00:00,2200.0,Investment
1918,941,2023-03-21 21:00:00,2483.0,Bill Payment
1919,689,2023-03-21 22:00:00,3839.0,Bill Payment
1920,659,2023-03-21 23:00:00,3119.0,Bill Payment
1921,380,2023-03-22 00:00:00,4104.0,Bill Payment
1922,967,2023-03-22 01:00:00,1342.0,Purchase
1923,81,2023-03-22 02:00:00,2058.0,Purchase
1924,705,2023-03-22 03:00:00,1859.0,Bill Payment
1925,549,2023-03-22 04:00:00,4852.0,Loan Payment
1926,377,2023-03-22 05:00:00,1247.0,Purchase
1927,838,2023-03-22 06:00:00,2028.0,Bill Payment
1928,154,2023-03-22 07:00:00,527.0,Bill Payment
1929,642,2023-03-22 08:00:00,1448.0,Loan Payment
1930,571,2023-03-22 09:00:00,4096.0,Loan Payment
1931,736,2023-03-22 10:00:00,2062.0,Loan Payment
1932,761,2023-03-22 11:00:00,4378.0,Investment
1933,240,2023-03-22 12:00:00,4527.0,Bill Payment
1934,374,2023-03-22 13:00:00,2322.0,Loan Payment
1935,901,2023-03-22 14:00:00,2269.0,Bill Payment
1936,805,2023-03-22 15:00:00,3159.0,Purchase
1937,799,2023-03-22 16:00:00,791.0,Bill Payment
1938,204,2023-03-22 17:00:00,2723.0,Bill Payment
1939,611,2023-03-22 18:00:00,1254.0,Investment
1940,350,2023-03-22 19:00:00,2426.0,Purchase
1941,688,2023-03-22 20:00:00,985.0,Purchase
1942,774,2023-03-22 21:00:00,3501.0,Investment
1943,783,2023-03-22 22:00:00,3435.0,Loan Payment
1944,143,2023-03-22 23:00:00,426.0,Loan Payment
1945,189,2023-03-23 00:00:00,224.0,Bill Payment
1946,272,2023-03-23 01:00:00,3988.0,Investment
1947,532,2023-03-23 02:00:00,1145.0,Loan Payment
1948,845,2023-03-23 03:00:00,3785.0,Purchase
1949,300,2023-03-23 04:00:00,2483.0,Investment
1950,426,2023-03-23 05:00:00,4533.0,Loan Payment
1951,46,2023-03-23 06:00:00,742.0,Purchase
1952,95,2023-03-23 07:00:00,2756.0,Investment
1953,930,2023-03-23 08:00:00,2273.0,Bill Payment
1954,64,2023-03-23 09:00:00,4518.0,Bill Payment
1955,413,2023-03-23 10:00:00,3814.0,Purchase
1956,643,2023-03-23 11:00:00,2437.0,Loan Payment
1957,9,2023-03-23 12:00:00,241.0,Loan Payment
1958,459,2023-03-23 13:00:00,4940.0,Investment
1959,715,2023-03-23 14:00:00,4363.0,Purchase
1960,409,2023-03-23 15:00:00,412.0,Loan Payment
1961,470,2023-03-23 16:00:00,4875.0,Bill Payment
1962,810,2023-03-23 17:00:00,74.0,Purchase
1963,506,2023-03-23 18:00:00,2247.0,Bill Payment
1964,686,2023-03-23 19:00:00,959.0,Purchase
1965,73,2023-03-23 20:00:00,182.0,Investment
1966,84,2023-03-23 21:00:00,2685.0,Loan Payment
1967,59,2023-03-23 22:00:00,1260.0,Loan Payment
1968,21,2023-03-23 23:00:00,3058.0,Loan Payment
1969,458,2023-03-24 00:00:00,4015.0,Bill Payment
1970,918,2023-03-24 01:00:00,647.0,Loan Payment
1971,157,2023-03-24 02:00:00,958.0,Purchase
1972,831,2023-03-24 03:00:00,2270.0,Bill Payment
1973,329,2023-03-24 04:00:00,1704.0,Investment
1974,573,2023-03-24 05:00:00,4857.0,Bill Payment
1975,576,2023-03-24 06:00:00,4767.0,Investment
1976,837,2023-03-24 07:00:00,152.0,Bill Payment
1977,680,2023-03-24 08:00:00,4591.0,Loan Payment
1978,203,2023-03-24 09:00:00,1470.0,Investment
1979,641,2023-03-24 10:00:00,3897.0,Loan Payment
1980,757,2023-03-24 11:00:00,302.0,Bill Payment
1981,106,2023-03-24 12:00:00,1653.0,Investment
1982,833,2023-03-24 13:00:00,2728.0,Purchase
1983,122,2023-03-24 14:00:00,847.0,Purchase
1984,318,2023-03-24 15:00:00,1047.0,Bill Payment
1985,182,2023-03-24 16:00:00,281.0,Investment
1986,615,2023-03-24 17:00:00,1968.0,Purchase
1987,316,2023-03-24 18:00:00,2379.0,Loan Payment
1988,814,2023-03-24 19:00:00,815.0,Loan Payment
1989,773,2023-03-24 20:00:00,3184.0,Bill Payment
1990,625,2023-03-24 21:00:00,892.0,Loan Payment
1991,406,2023-03-24 22:00:00,841.0,Loan Payment
1992,986,2023-03-24 23:00:00,3181.0,Loan Payment
1993,949,2023-03-25 00:00:00,2201.0,Purchase
1994,70,2023-03-25 01:00:00,2050.0,Investment
1995,160,2023-03-25 02:00:00,1604.0,Bill Payment
1996,240,2023-03-25 03:00:00,1636.0,Investment
1997,523,2023-03-25 04:00:00,3594.0,Investment
1998,138,2023-03-25 05:00:00,283.0,Investment
1999,495,2023-03-25 06:00:00,599.0,Purchase
2000,679,2023-03-25 07:00:00,2710.0,Loan Payment
2001,247,2023-03-25 08:00:00,592.0,Bill Payment
2002,866,2023-03-25 09:00:00,3643.0,Investment
2003,543,2023-03-25 10:00:00,2000.0,Loan Payment
2004,524,2023-03-25 11:00:00,1268.0,Purchase
2005,243,2023-03-25 12:00:00,2876.0,Investment
2006,620,2023-03-25 13:00:00,3748.0,Loan Payment
2007,336,2023-03-25 14:00:00,581.0,Purchase
2008,422,2023-03-25 15:00:00,2483.0,Loan Payment
2009,835,2023-03-25 16:00:00,4232.0,Bill Payment
2010,194,2023-03-25 17:00:00,4838.0,Loan Payment
2011,308,2023-03-25 18:00:00,4522.0,Loan Payment
2012,645,2023-03-25 19:00:00,647.0,Bill Payment
2013,907,2023-03-25 20:00:00,50.0,Bill Payment
2014,506,2023-03-25 21:00:00,4892.0,Loan Payment
2015,281,2023-03-25 22:00:00,4402.0,Bill Payment
2016,803,2023-03-25 23:00:00,1630.0,Loan Payment
2017,675,2023-03-26 00:00:00,3682.0,Investment
2018,790,2023-03-26 01:00:00,4147.0,Loan Payment
2019,933,2023-03-26 02:00:00,4138.0,Purchase
2020,982,2023-03-26 03:00:00,1309.0,Bill Payment
2021,439,2023-03-26 04:00:00,4721.0,Investment
2022,715,2023-03-26 05:00:00,169.0,Bill Payment
2023,608,2023-03-26 06:00:00,1962.0,Bill Payment
2024,483,2023-03-26 07:00:00,1741.0,Bill Payment
2025,223,2023-03-26 08:00:00,2456.0,Purchase
2026,749,2023-03-26 09:00:00,3172.0,Purchase
2027,117,2023-03-26 10:00:00,1742.0,Loan Payment
2028,968,2023-03-26 11:00:00,590.0,Purchase
2029,192,2023-03-26 12:00:00,229.0,Bill Payment
2030,788,2023-03-26 13:00:00,4484.0,Investment
2031,618,2023-03-26 14:00:00,1759.0,Investment
2032,994,2023-03-26 15:00:00,1480.0,Investment
2033,516,2023-03-26 16:00:00,4338.0,Bill Payment
2034,530,2023-03-26 17:00:00,1404.0,Purchase
2035,307,2023-03-26 18:00:00,931.0,Investment
2036,964,2023-03-26 19:00:00,2783.0,Bill Payment
2037,532,2023-03-26 20:00:00,4472.0,Bill Payment
2038,122,2023-03-26 21:00:00,4586.0,Investment
2039,649,2023-03-26 22:00:00,3444.0,Investment
2040,592,2023-03-26 23:00:00,3592.0,Loan Payment
2041,154,2023-03-27 00:00:00,1128.0,Loan Payment
2042,870,2023-03-27 01:00:00,1875.0,Bill Payment
2043,537,2023-03-27 02:00:00,4321.0,Loan Payment
2044,452,2023-03-27 03:00:00,734.0,Loan Payment
2045,169,2023-03-27 04:00:00,721.0,Investment
2046,59,2023-03-27 05:00:00,183500.0,Loan Payment
2047,301,2023-03-27 06:00:00,3936.0,Bill Payment
2048,553,2023-03-27 07:00:00,400.0,Investment
2049,550,2023-03-27 08:00:00,1080.0,Loan Payment
2050,117,2023-03-27 09:00:00,4497.0,Loan Payment
2051,787,2023-03-27 10:00:00,2775.0,Loan Payment
2052,782,2023-03-27 11:00:00,4490.0,Purchase
2053,127,2023-03-27 12:00:00,2438.0,Loan Payment
2054,405,2023-03-27 13:00:00,4504.0,Loan Payment
2055,399,2023-03-27 14:00:00,2157.0,Bill Payment
2056,515,2023-03-27 15:00:00,3582.0,Loan Payment
2057,805,2023-03-27 16:00:00,4488.0,Purchase
2058,885,2023-03-27 17:00:00,2764.0,Investment
2059,498,2023-03-27 18:00:00,3273.0,Loan Payment
2060,942,2023-03-27 19:00:00,3835.0,Loan Payment
2061,528,2023-03-27 20:00:00,3426.0,Bill Payment
2062,398,2023-03-27 21:00:00,2067.0,Loan Payment
2063,265,2023-03-27 22:00:00,2321.0,Loan Payment
2064,751,2023-03-27 23:00:00,2889.0,Loan Payment
2065,263,2023-03-28 00:00:00,3652.0,Loan Payment
2066,398,2023-03-28 01:00:00,2619.0,Investment
2067,646,2023-03-28 02:00:00,1440.0,Bill Payment
2068,725,2023-03-28 03:00:00,1923.0,Investment
2069,527,2023-03-28 04:00:00,767.0,Purchase
2070,436,2023-03-28 05:00:00,2144.0,Loan Payment
2071,840,2023-03-28 06:00:00,1922.0,Purchase
2072,930,2023-03-28 07:00:00,1749.0,Investment
2073,360,2023-03-28 08:00:00,3227.0,Purchase
2074,129,2023-03-28 09:00:00,4766.0,Loan Payment
2075,864,2023-03-28 10:00:00,1144.0,Purchase
2076,634,2023-03-28 11:00:00,3722.0,Investment
2077,241,2023-03-28 12:00:00,774.0,Loan Payment
2078,627,2023-03-28 13:00:00,2735.0,Bill Payment
2079,709,2023-03-28 14:00:00,3378.0,Investment
2080,222,2023-03-28 15:00:00,3507.0,Loan Payment
2081,214,2023-03-28 16:00:00,1682.0,Bill Payment
2082,916,2023-03-28 17:00:00,3415.0,Purchase
2083,592,2023-03-28 18:00:00,592.0,Purchase
2084,775,2023-03-28 19:00:00,4776.0,Purchase
2085,135,2023-03-28 20:00:00,4643.0,Loan Payment
2086,818,2023-03-28 21:00:00,1831.0,Purchase
2087,754,2023-03-28 22:00:00,1195.0,Purchase
2088,386,2023-03-28 23:00:00,4535.0,Bill Payment
2089,303,2023-03-29 00:00:00,1647.0,Bill Payment
2090,782,2023-03-29 01:00:00,2190.0,Bill Payment
2091,287,2023-03-29 02:00:00,198.0,Loan Payment
2092,562,2023-03-29 03:00:00,1756.0,Investment
2093,189,2023-03-29 04:00:00,3836.0,Purchase
2094,297,2023-03-29 05:00:00,2630.0,Purchase
2095,526,2023-03-29 06:00:00,3955.0,Loan Payment
2096,389,2023-03-29 07:00:00,2336.0,Purchase
2097,459,2023-03-29 08:00:00,1194.0,Loan Payment
2098,744,2023-03-29 09:00:00,2803.0,Loan Payment
2099,261,2023-03-29 10:00:00,2956.0,Loan Payment
2100,704,2023-03-29 11:00:00,2510.0,Investment
2101,925,2023-03-29 12:00:00,4956.0,Loan Payment
2102,715,2023-03-29 13:00:00,179.0,Investment
2103,773,2023-03-29 14:00:00,4935.0,Investment
2104,113,2023-03-29 15:00:00,2755.0,Purchase
2105,886,2023-03-29 16:00:00,1090.0,Bill Payment
2106,864,2023-03-29 17:00:00,1273.0,Investment
2107,36,2023-03-29 18:00:00,4874.0,Investment
2108,79,2023-03-29 19:00:00,4463.0,Bill Payment
2109,275,2023-03-29 20:00:00,2258.0,Investment
2110,960,2023-03-29 21:00:00,3918.0,Bill Payment
2111,278,2023-03-29 22:00:00,1335.0,Purchase
2112,674,2023-03-29 23:00:00,3187.0,Loan Payment
2113,312,2023-03-30 00:00:00,3883.0,Bill Payment
2114,529,2023-03-30 01:00:00,2158.0,Loan Payment
2115,204,2023-03-30 02:00:00,1698.0,Bill Payment
2116,985,2023-03-30 03:00:00,2995.0,Loan Payment
2117,952,2023-03-30 04:00:00,2086.0,Purchase
2118,17,2023-03-30 05:00:00,1539.0,Investment
2119,714,2023-03-30 06:00:00,1471.0,Purchase
2120,476,2023-03-30 07:00:00,1412.0,Investment
2121,511,2023-03-30 08:00:00,82.0,Loan Payment
2122,210,2023-03-30 09:00:00,4359.0,Loan Payment
2123,499,2023-03-30 10:00:00,4044.0,Investment
2124,402,2023-03-30 11:00:00,4621.0,Bill Payment
2125,429,2023-03-30 12:00:00,2806.0,Purchase
2126,992,2023-03-30 13:00:00,4526.0,Bill Payment
2127,78,2023-03-30 14:00:00,2503.0,Loan Payment
2128,568,2023-03-30 15:00:00,4984.0,Purchase
2129,80,2023-03-30 16:00:00,4241.0,Purchase
2130,306,2023-03-30 17:00:00,3586.0,Bill Payment
2131,58,2023-03-30 18:00:00,42.0,Investment
2132,530,2023-03-30 19:00:00,2704.0,Investment
2133,208,2023-03-30 20:00:00,4383.0,Purchase
2134,511,2023-03-30 21:00:00,4855.0,Investment
2135,977,2023-03-30 22:00:00,3608.0,Loan Payment
2136,135,2023-03-30 23:00:00,2402.0,Bill Payment
2137,844,2023-03-31 00:00:00,4122.0,Bill Payment
2138,994,2023-03-31 01:00:00,2881.0,Bill Payment
2139,522,2023-03-31 02:00:00,2687.0,Purchase
2140,581,2023-03-31 03:00:00,1411.0,Purchase
2141,853,2023-03-31 04:00:00,827.0,Investment
2142,899,2023-03-31 05:00:00,1670.0,Bill Payment
2143,83,2023-03-31 06:00:00,4572.0,Loan Payment
2144,621,2023-03-31 07:00:00,4733.0,Loan Payment
2145,44,2023-03-31 08:00:00,2448.0,Bill Payment
2146,483,2023-03-31 09:00:00,2993.0,Purchase
2147,966,2023-03-31 10:00:00,1220.0,Purchase
2148,910,2023-03-31 11:00:00,609.0,Purchase
2149,644,2023-03-31 12:00:00,1856.0,Loan Payment
2150,493,2023-03-31 13:00:00,1865.0,Bill Payment
2151,499,2023-03-31 14:00:00,1897.0,Loan Payment
2152,18,2023-03-31 15:00:00,689.0,Bill Payment
2153,605,2023-03-31 16:00:00,3262.0,Loan Payment
2154,995,2023-03-31 17:00:00,1845.0,Loan Payment
2155,948,2023-03-31 18:00:00,4040.0,Investment
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment
2157,976,2023-03-31 20:00:00,158.0,Bill Payment
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment
2159,472,2023-03-31 22:00:00,4923.0,Investment
2160,995,2023-03-31 23:00:00,1754.0,Investment
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment
2162,563,2023-04-01 01:00:00,3005.0,Investment
2163,531,2023-04-01 02:00:00,1682.0,Investment
2164,120,2023-04-01 03:00:00,1949.0,Purchase
2165,836,2023-04-01 04:00:00,667.0,Bill Payment
2166,737,2023-04-01 05:00:00,3677.0,Investment
2167,66,2023-04-01 06:00:00,1063.0,Investment
2168,141,2023-04-01 07:00:00,4081.0,Investment
2169,446,2023-04-01 08:00:00,586.0,Bill Payment
2170,506,2023-04-01 09:00:00,3105.0,Purchase
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment
2172,158,2023-04-01 11:00:00,4828.0,Purchase
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment
2178,944,2023-04-01 17:00:00,3946.0,Purchase
2179,748,2023-04-01 18:00:00,2958.0,Investment
2180,33,2023-04-01 19:00:00,1637.0,Investment
2181,361,2023-04-01 20:00:00,1498.0,Bill Payment
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment
2183,330,2023-04-01 22:00:00,4208.0,Loan Payment
2184,512,2023-04-01 23:00:00,4473.0,Investment
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment
2187,71,2023-04-02 02:00:00,3639.0,Loan Payment
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment
2189,915,2023-04-02 04:00:00,1812.0,Purchase
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment
2194,983,2023-04-02 09:00:00,2315.0,Purchase
2195,180,2023-04-02 10:00:00,2005.0,Loan Payment
2196,628,2023-04-02 11:00:00,1977.0,Purchase
2197,260,2023-04-02 12:00:00,3724.0,Purchase
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment
2199,772,2023-04-02 14:00:00,4495.0,Bill Payment
2200,5,2023-04-02 15:00:00,4878.0,Purchase
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment
2202,620,2023-04-02 17:00:00,403.0,Bill Payment
2203,855,2023-04-02 18:00:00,4788.0,Purchase
2204,360,2023-04-02 19:00:00,3740.0,Investment
2205,117,2023-04-02 20:00:00,4375.0,Purchase
2206,357,2023-04-02 21:00:00,4254.0,Investment
2207,957,2023-04-02 22:00:00,4916.0,Purchase
2208,843,2023-04-02 23:00:00,37.0,Purchase
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment
2212,654,2023-04-03 03:00:00,348.0,Bill Payment
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment
2214,968,2023-04-03 05:00:00,851.0,Bill Payment
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment
2216,511,2023-04-03 07:00:00,4756.0,Loan Payment
2217,466,2023-04-03 08:00:00,303.0,Bill Payment
2218,115,2023-04-03 09:00:00,1867.0,Investment
2219,940,2023-04-03 10:00:00,1332.0,Investment
2220,236,2023-04-03 11:00:00,1657.0,Loan Payment
2221,338,2023-04-03 12:00:00,4908.0,Bill Payment
2222,522,2023-04-03 13:00:00,3630.0,Investment
2223,199,2023-04-03 14:00:00,4536.0,Purchase
2224,764,2023-04-03 15:00:00,3104.0,Investment
2225,50,2023-04-03 16:00:00,3501.0,Bill Payment
2226,940,2023-04-03 17:00:00,3505.0,Investment
2227,142,2023-04-03 18:00:00,4592.0,Purchase
2228,783,2023-04-03 19:00:00,3811.0,Investment
2229,528,2023-04-03 20:00:00,98.0,Bill Payment
2230,514,2023-04-03 21:00:00,4376.0,Purchase
2231,670,2023-04-03 22:00:00,1966.0,Loan Payment
2232,30,2023-04-03 23:00:00,909.0,Purchase
2233,82,2023-04-04 00:00:00,3487.0,Investment
2234,31,2023-04-04 01:00:00,1754.0,Loan Payment
2235,748,2023-04-04 02:00:00,4383.0,Purchase
2236,333,2023-04-04 03:00:00,2263.0,Purchase
2237,660,2023-04-04 04:00:00,3671.0,Purchase
2238,177,2023-04-04 05:00:00,2970.0,Bill Payment
